bin,normalized_position,layer,subspace_rank,group,n_examples,mean_proj,std_proj
6,0.65,18,4,refused,30763,-6.327316,1.290188
6,0.65,19,0,complied,10237,3.286767,1.422567
6,0.65,19,0,refused,30763,3.194959,1.430248
6,0.65,19,1,complied,10237,-8.642251,1.875538
6,0.65,19,1,refused,30763,-8.622082,1.816108
6,0.65,19,2,complied,10237,-5.996448,1.440255
6,0.65,19,2,refused,30763,-6.014609,1.421224
6,0.65,19,3,complied,10237,-10.40531,1.732427
6,0.65,19,3,refused,30763,-10.328348,1.670353
6,0.65,19,4,complied,10237,-5.422441,1.610778
6,0.65,19,4,refused,30763,-5.335794,1.597338
6,0.65,20,0,complied,10237,1.545251,1.394117
6,0.65,20,0,refused,30763,1.508435,1.363919
6,0.65,20,1,complied,10237,-4.288314,1.519295
6,0.65,20,1,refused,30763,-4.360775,1.488814
6,0.65,20,2,complied,10237,-4.320909,1.593231
6,0.65,20,2,refused,30763,-4.392577,1.62476
6,0.65,20,3,complied,10237,-4.195484,1.468178
6,0.65,20,3,refused,30763,-4.19029,1.437209
6,0.65,20,4,complied,10237,1.645567,1.715436
6,0.65,20,4,refused,30763,1.570491,1.72137
6,0.65,21,0,complied,10237,0.170355,1.374705
6,0.65,21,0,refused,30763,0.080523,1.376029
6,0.65,21,1,complied,10237,-1.323843,1.381618
6,0.65,21,1,refused,30763,-1.380074,1.345228
6,0.65,21,2,complied,10237,-3.460142,1.566675
6,0.65,21,2,refused,30763,-3.523554,1.570487
6,0.65,21,3,complied,10237,-0.981623,1.292083
6,0.65,21,3,refused,30763,-0.978175,1.274679
6,0.65,21,4,complied,10237,6.181594,2.044621
6,0.65,21,4,refused,30763,6.185398,2.011625
6,0.65,30,0,complied,10237,-5.571059,2.753406
6,0.65,30,0,refused,30763,-5.559396,2.740228
6,0.65,30,1,complied,10237,2.451376,1.304103
6,0.65,30,1,refused,30763,2.365202,1.27393
6,0.65,30,2,complied,10237,5.064889,1.374038
6,0.65,30,2,refused,30763,5.000016,1.366249
6,0.65,30,3,complied,10237,-1.369268,1.379199
6,0.65,30,3,refused,30763,-1.431732,1.390737
6,0.65,30,4,complied,10237,-1.278313,1.315474
6,0.65,30,4,refused,30763,-1.404789,1.370763
7,0.75,18,0,complied,10229,1.83984,1.21267
7,0.75,18,0,refused,30759,1.850764,1.218441
7,0.75,18,1,complied,10229,-8.63054,1.63784
7,0.75,18,1,refused,30759,-8.672978,1.575527
7,0.75,18,2,complied,10229,-5.144086,1.23682
7,0.75,18,2,refused,30759,-5.201463,1.208506
7,0.75,18,3,complied,10229,-13.417373,1.882999
7,0.75,18,3,refused,30759,-13.390586,1.885321
7,0.75,18,4,complied,10229,-6.196259,1.350654
7,0.75,18,4,refused,30759,-6.229096,1.321614
7,0.75,19,0,complied,10229,3.257965,1.422246
7,0.75,19,0,refused,30759,3.217405,1.443406
7,0.75,19,1,complied,10229,-8.310522,1.950446
7,0.75,19,1,refused,30759,-8.496058,1.873836
7,0.75,19,2,complied,10229,-5.801416,1.504938
7,0.75,19,2,refused,30759,-5.899104,1.455783
7,0.75,19,3,complied,10229,-10.220775,1.740496
7,0.75,19,3,refused,30759,-10.251321,1.689247
7,0.75,19,4,complied,10229,-5.154841,1.602269
7,0.75,19,4,refused,30759,-5.241623,1.615297
7,0.75,20,0,complied,10229,1.539118,1.356248
7,0.75,20,0,refused,30759,1.510098,1.373864
7,0.75,20,1,complied,10229,-4.117428,1.565664
7,0.75,20,1,refused,30759,-4.264376,1.521799
7,0.75,20,2,complied,10229,-4.235667,1.700896
7,0.75,20,2,refused,30759,-4.333944,1.654662
7,0.75,20,3,complied,10229,-4.065758,1.478554
7,0.75,20,3,refused,30759,-4.120861,1.447572
7,0.75,20,4,complied,10229,1.738965,1.685561
7,0.75,20,4,refused,30759,1.617153,1.717646
7,0.75,21,0,complied,10229,0.176119,1.332457
7,0.75,21,0,refused,30759,0.102147,1.367796
7,0.75,21,1,complied,10229,-1.273073,1.352011
7,0.75,21,1,refused,30759,-1.353241,1.336118
7,0.75,21,2,complied,10229,-3.401177,1.537307
7,0.75,21,2,refused,30759,-3.491078,1.567126
7,0.75,21,3,complied,10229,-0.919998,1.271391
7,0.75,21,3,refused,30759,-0.941749,1.268374
7,0.75,21,4,complied,10229,6.281706,2.046437
7,0.75,21,4,refused,30759,6.169,2.035236
7,0.75,30,0,complied,10229,-5.506157,2.759279
7,0.75,30,0,refused,30759,-5.558487,2.747727
7,0.75,30,1,complied,10229,2.399561,1.307122
7,0.75,30,1,refused,30759,2.351816,1.297293
7,0.75,30,2,complied,10229,5.032479,1.382995
7,0.75,30,2,refused,30759,4.936549,1.365734
7,0.75,30,3,complied,10229,-1.375243,1.392769
7,0.75,30,3,refused,30759,-1.429278,1.389592
7,0.75,30,4,complied,10229,-1.236007,1.315271
7,0.75,30,4,refused,30759,-1.370775,1.365607
8,0.85,18,0,complied,10239,1.894763,1.229969
8,0.85,18,0,refused,30767,1.834,1.215414
8,0.85,18,1,complied,10239,-8.751911,1.56015
8,0.85,18,1,refused,30767,-8.622232,1.609148
8,0.85,18,2,complied,10239,-5.28327,1.196894
8,0.85,18,2,refused,30767,-5.196665,1.22317
8,0.85,18,3,complied,10239,-13.499446,1.915092
8,0.85,18,3,refused,30767,-13.335551,1.934627
8,0.85,18,4,complied,10239,-6.20806,1.33825
8,0.85,18,4,refused,30767,-6.125238,1.354606
8,0.85,19,0,complied,10239,3.274462,1.352077
8,0.85,19,0,refused,30767,3.217084,1.388447
8,0.85,19,1,complied,10239,-8.481864,1.928767
8,0.85,19,1,refused,30767,-8.419425,1.923652
8,0.85,19,2,complied,10239,-5.923934,1.531434
8,0.85,19,2,refused,30767,-5.876705,1.500299
8,0.85,19,3,complied,10239,-10.383022,1.715436
8,0.85,19,3,refused,30767,-10.278677,1.723847
8,0.85,19,4,complied,10239,-5.280034,1.553309
8,0.85,19,4,refused,30767,-5.204762,1.610362
8,0.85,20,0,complied,10239,1.486196,1.325201
8,0.85,20,0,refused,30767,1.457766,1.329097
8,0.85,20,1,complied,10239,-4.191964,1.596603
8,0.85,20,1,refused,30767,-4.211382,1.556054
8,0.85,20,2,complied,10239,-4.319629,1.731062
8,0.85,20,2,refused,30767,-4.295512,1.700828
8,0.85,20,3,complied,10239,-4.175011,1.485131
8,0.85,20,3,refused,30767,-4.11575,1.454524
8,0.85,20,4,complied,10239,1.733075,1.717139
8,0.85,20,4,refused,30767,1.654971,1.714685
8,0.85,21,0,complied,10239,0.091465,1.348649
8,0.85,21,0,refused,30767,0.094083,1.338688
8,0.85,21,1,complied,10239,-1.333343,1.389452
8,0.85,21,1,refused,30767,-1.320685,1.352957
8,0.85,21,2,complied,10239,-3.501411,1.590464
8,0.85,21,2,refused,30767,-3.456011,1.587401
8,0.85,21,3,complied,10239,-1.039706,1.314711
8,0.85,21,3,refused,30767,-0.956523,1.276399
8,0.85,21,4,complied,10239,6.227785,2.032042
8,0.85,21,4,refused,30767,6.15627,2.028477
8,0.85,30,0,complied,10239,-5.761846,2.849261
8,0.85,30,0,refused,30767,-5.643157,2.845106
8,0.85,30,1,complied,10239,2.335187,1.323472
8,0.85,30,1,refused,30767,2.396589,1.284895
8,0.85,30,2,complied,10239,4.946354,1.373357
8,0.85,30,2,refused,30767,4.966072,1.385511
8,0.85,30,3,complied,10239,-1.34761,1.482662
8,0.85,30,3,refused,30767,-1.380319,1.416604
8,0.85,30,4,complied,10239,-1.164296,1.403885
8,0.85,30,4,refused,30767,-1.17191,1.389689
9,0.95,18,0,complied,10195,1.811966,1.216063
9,0.95,18,0,refused,30662,1.826053,1.241693
9,0.95,18,1,complied,10195,-8.800609,1.623352
9,0.95,18,1,refused,30662,-8.741748,1.65282
9,0.95,18,2,complied,10195,-5.29751,1.24171
9,0.95,18,2,refused,30662,-5.279041,1.262959
9,0.95,18,3,complied,10195,-13.456959,1.990567
9,0.95,18,3,refused,30662,-13.394266,2.031826
9,0.95,18,4,complied,10195,-6.163299,1.29802
9,0.95,18,4,refused,30662,-6.109836,1.344244
9,0.95,19,0,complied,10195,3.225021,1.379562
9,0.95,19,0,refused,30662,3.158148,1.386801
9,0.95,19,1,complied,10195,-8.51764,2.002268
9,0.95,19,1,refused,30662,-8.429076,1.987349
9,0.95,19,2,complied,10195,-5.976325,1.567834
9,0.95,19,2,refused,30662,-5.99141,1.566555
9,0.95,19,3,complied,10195,-10.4223,1.76859
9,0.95,19,3,refused,30662,-10.365589,1.749733
9,0.95,19,4,complied,10195,-5.262514,1.56641
9,0.95,19,4,refused,30662,-5.098571,1.609903
9,0.95,20,0,complied,10195,1.437559,1.333073
9,0.95,20,0,refused,30662,1.490449,1.325187
9,0.95,20,1,complied,10195,-4.22858,1.615838
9,0.95,20,1,refused,30662,-4.214629,1.617621
9,0.95,20,2,complied,10195,-4.362408,1.846203
9,0.95,20,2,refused,30662,-4.461344,1.846099
9,0.95,20,3,complied,10195,-4.129401,1.488245
9,0.95,20,3,refused,30662,-4.099154,1.45361
